id,sex,married,employment,income,digital1
100735,F,1,employed,50561.0,0.072
100736,M,0,employed,11310.0,0.258
100737,M,1,employed,17811.0,0.592
100738,F,1,unemployed,20804.0,0.436
100739,M,0,employed,48213.0,0.194
100740,F,0,student,9457.0,0.47
100741,F,1,employed,63136.0,0.643
100742,M,1,unemployed,26333.0,0.464
100743,F,1,employed,20068.0,0.375
100744,M,1,employed,45501.0,0.251
100745,M,1,unemployed,23483.0,0.486
100746,F,1,employed,28709.0,0.487
100747,M,0,employed,35359.0,0.426
100748,M,0,employed,30909.0,0.541
100749,M,1,retired,27974.0,0.085
100750,M,1,employed,18856.0,0.416
100751,M,0,employed,17952.0,0.359
100752,F,1,employed,24532.0,0.696
100753,F,1,employed,17583.0,0.447
100754,M,1,employed,53690.0,0.195
100755,M,1,employed,29795.0,0.375
100756,F,1,student,9321.0,0.671
100757,M,1,employed,75229.0,0.023
100758,M,1,employed,42180.0,0.573
100759,F,1,employed,25695.0,0.552
100760,F,0,student,0.0,0.387
100761,M,1,employed,1000000.0,0.036
100762,F,0,student,10075.0,0.136
100763,F,0,unemployed,22373.0,0.566
100764,M,1,employed,23962.0,0.321
100765,F,0,student,0.0,0.003
100766,M,0,student,2890.0,0.125
100767,F,1,retired,28357.0,0.179
100768,F,0,unemployed,23855.0,0.285
100769,M,1,employed,33450.0,0.38
100770,F,1,employed,15967.0,0.517
100771,F,0,employed,118176.0,0.303
100772,F,1,employed,77277.0,0.555
100773,F,0,student,7714.0,0.659
100774,F,1,employed,22881.0,0.518
100775,F,0,student,15725.0,0.942
100776,M,1,employed,35479.0,0.217
100777,M,1,employed,34747.0,0.576
100778,F,1,employed,36636.0,0.123
100779,F,0,student,16453.0,0.649
100780,M,0,student,8387.0,0.725
100781,M,1,unemployed,24938.0,0.542
100782,M,1,employed,17143.0,0.371
100783,F,0,retired,30250.0,0.118
100784,M,1,unemployed,0.0,0.364
100785,F,1,employed,36653.0,0.197
100786,F,1,employed,18001.0,0.525
100787,F,0,retired,15790.0,0.185
100788,F,0,employed,34649.0,0.582
100789,F,1,employed,9599.0,0.242
100790,M,1,employed,33966.0,0.407
100791,M,1,employed,22054.0,0.35
100792,M,1,retired,30832.0,0.205
100793,M,0,employed,30718.0,0.387
100794,F,0,employed,19396.0,0.507
100795,M,1,employed,28572.0,0.236
100796,M,1,employed,27581.0,0.21
100797,F,0,unemployed,21819.0,0.197
100798,M,1,retired,137161.0,0.252
100799,F,0,employed,39705.0,0.265
100800,F,1,employed,67582.0,0.478
100801,F,1,employed,26430.0,0.578
100802,M,1,employed,24057.0,0.368
100803,F,1,employed,18211.0,0.493
100804,M,1,unemployed,23326.0,0.136
100805,M,1,employed,16651.0,0.538
100806,F,1,unemployed,23875.0,0.628
100807,F,1,retired,24729.0,0.179
100808,F,0,employed,9976.0,0.237
100809,M,1,unemployed,29054.0,0.0
100810,F,1,employed,22903.0,0.437
100811,M,1,employed,20656.0,0.507
100812,F,1,retired,18031.0,0.103
100813,M,0,unemployed,19634.0,0.468
100814,F,1,employed,21595.0,0.491
100815,F,0,employed,8990.0,0.697
100816,M,0,retired,22925.0,0.17
100817,F,1,unemployed,0.0,0.248
100818,M,1,employed,30172.0,0.466
100819,M,1,employed,51109.0,0.09
100820,F,1,unemployed,24798.0,0.292
100821,M,0,student,5069.0,0.615
100822,F,0,employed,21360.0,0.344
100823,F,1,student,0.0,0.702
100824,M,1,student,13437.0,0.591
100825,M,1,employed,24480.0,0.079
100826,M,1,employed,40855.0,0.302
100827,M,1,unemployed,25455.0,0.494
100828,F,1,employed,34671.0,0.022
100829,M,0,student,8566.0,0.857
100830,M,1,employed,22866.0,0.245
100831,M,1,employed,26202.0,0.723
100832,F,1,employed,255081.0,0.527
100833,M,0,employed,20282.0,0.469
100834,F,1,employed,407468.0,0.43
100835,F,0,employed,15010.0,0.591
100836,F,1,unemployed,25170.0,0.364
100837,F,0,unemployed,21115.0,0.547
100838,F,1,employed,16070.0,0.48
100839,F,0,retired,36735.0,0.057
100840,M,1,employed,42315.0,0.644
100841,M,1,employed,21315.0,0.314
100842,M,1,employed,33123.0,0.109
100843,F,1,retired,16383.0,0.153
100844,F,0,employed,24981.0,0.425
100845,F,0,student,0.0,0.603
100846,M,0,student,15039.0,0.221
100847,F,0,employed,33134.0,0.103
100848,M,0,student,13816.0,0.603
100849,F,0,employed,30151.0,0.239
100850,F,0,employed,39730.0,0.081
100851,F,1,employed,35602.0,0.362
100852,M,1,employed,49557.0,0.201
100853,M,0,retired,19047.0,0.029
100854,F,1,retired,13875.0,0.078
100855,M,0,employed,36200.0,0.542
100856,F,0,student,7222.0,0.207
100857,M,1,employed,31948.0,0.179
100858,M,1,retired,43651.0,0.23
100859,F,1,unemployed,23003.0,0.421
100860,M,0,student,12151.0,0.42
100861,M,0,student,0.0,0.591
100862,M,1,unemployed,25126.0,0.432
100863,M,0,employed,15325.0,0.389
100864,M,0,student,0.0,0.122
100865,M,1,unemployed,22970.0,0.31
100866,F,1,employed,28608.0,0.345
100867,F,1,unemployed,19525.0,0.552
100868,M,1,employed,36194.0,0.424
100869,F,1,retired,17926.0,0.241
100870,F,1,unemployed,21743.0,0.17
100871,F,1,unemployed,25987.0,0.26
100872,M,1,employed,78524.0,0.454
100873,M,1,employed,21597.0,0.454
100874,M,0,employed,54093.0,0.659
100875,M,1,unemployed,27596.0,0.634
100876,F,0,retired,63795.0,0.102
100877,M,1,employed,51257.0,0.401
100878,F,1,retired,64767.0,0.036
100879,M,1,employed,30880.0,0.533
100880,M,1,employed,145276.0,0.426
100881,M,1,employed,38903.0,0.546
100882,M,1,unemployed,0.0,0.376
100883,M,1,employed,72366.0,0.277
100884,M,0,employed,58647.0,0.376
100885,F,0,employed,41820.0,0.435
100886,M,0,student,11844.0,0.122
100887,F,1,employed,7309.0,0.456
100888,F,1,employed,26369.0,0.665
100889,F,1,unemployed,24359.0,0.488
100890,F,1,retired,23557.0,0.166
100891,F,1,employed,21043.0,0.349
100892,M,0,employed,84858.0,0.182
100893,M,1,student,0.0,0.845
100894,M,0,employed,25533.0,0.42
100895,M,0,employed,33963.0,0.623
100896,F,1,employed,29411.0,0.169
100897,M,1,employed,59299.0,0.567
100898,M,1,employed,58880.0,0.608
100899,M,0,student,9849.0,0.195
100900,F,0,employed,59826.0,0.233
100901,F,1,retired,10879.0,0.178
100902,M,1,employed,44368.0,0.424
100903,M,1,employed,43028.0,0.025
100904,M,0,employed,39377.0,0.221
100905,M,1,employed,16724.0,0.147
100906,M,1,employed,49575.0,0.304
100907,M,1,unemployed,25615.0,0.356
100908,F,1,employed,15397.0,0.369
100909,M,0,retired,27820.0,0.235
100910,M,0,retired,34549.0,0.236
100911,M,0,student,13270.0,0.463
100912,M,0,unemployed,21176.0,0.201
100913,M,0,employed,32172.0,0.167
100914,F,1,unemployed,18822.0,0.402
100915,M,0,student,5855.0,0.355
100916,F,0,employed,31080.0,0.063
100917,M,0,employed,27517.0,0.42
100918,M,1,employed,22309.0,0.49
100919,M,0,student,9713.0,0.931
100920,M,1,employed,64977.0,0.328
100921,F,1,employed,24737.0,0.373
100922,F,1,employed,25224.0,0.423
100923,M,0,student,2664.0,0.534
100924,M,1,unemployed,25591.0,0.537
100925,F,1,employed,35493.0,0.561
100926,M,1,employed,42200.0,0.572
100927,F,1,retired,32509.0,0.233
100928,F,1,retired,85059.0,0.234
100929,F,0,student,15032.0,0.563
100930,F,0,employed,39022.0,0.585
100931,M,1,employed,107304.0,0.162
100932,M,1,retired,289768.0,0.072
100933,M,1,unemployed,27698.0,0.443
100934,F,1,employed,31090.0,0.032
100935,M,0,student,12601.0,0.159
100936,F,0,student,0.0,0.348
100937,F,1,employed,27744.0,0.294
100938,M,1,employed,45778.0,0.271
100939,M,1,employed,56091.0,0.185
100940,F,1,retired,67794.0,0.115
100941,M,0,student,18765.0,0.588
100942,F,1,employed,31775.0,0.347
100943,F,0,employed,38089.0,0.593
100944,M,1,employed,48046.0,0.067
100945,M,0,employed,21015.0,0.598
100946,F,1,retired,14994.0,0.167
100947,F,0,employed,14502.0,0.253
100948,M,0,employed,20156.0,0.709
100949,M,1,employed,36013.0,0.351
100950,M,1,employed,21621.0,0.361
100951,M,1,employed,22714.0,0.473
100952,F,0,employed,21005.0,0.232
100953,M,1,employed,25778.0,0.48
100954,M,0,employed,42726.0,0.004
100955,M,1,employed,50291.0,0.331
100956,M,1,employed,20080.0,0.284
100957,M,1,unemployed,0.0,0.513
100958,F,1,employed,37247.0,0.131
100959,M,1,retired,49060.0,0.145
100960,M,0,student,9574.0,0.576
100961,M,0,employed,28241.0,0.621
100962,M,0,employed,67321.0,0.381
100963,M,1,student,14539.0,0.945
100964,M,1,employed,20496.0,0.372
100965,F,1,unemployed,24267.0,0.391
100966,M,0,retired,58182.0,0.138
100967,M,1,employed,52494.0,0.227
100968,M,0,employed,15847.0,0.468
100969,M,0,retired,15637.0,0.262
100970,M,1,employed,23262.0,0.638
100971,M,0,student,0.0,0.38
100972,M,1,employed,154201.0,0.539
100973,M,1,employed,25013.0,0.332
100974,M,0,employed,28124.0,0.634
100975,F,1,employed,40785.0,0.339
100976,F,0,employed,26362.0,0.524
100977,M,0,student,0.0,0.817
100978,M,0,student,0.0,0.594
100979,F,1,retired,38311.0,0.127
100980,F,1,employed,41838.0,0.307
100981,M,0,employed,47652.0,0.483
100982,F,0,retired,31638.0,0.011
100983,M,1,employed,25515.0,0.428
100984,F,1,employed,32094.0,0.513
100985,F,0,retired,32204.0,0.024
100986,M,1,employed,26852.0,0.503
100987,M,1,employed,176072.0,0.269
100988,M,0,student,0.0,0.525
100989,M,1,employed,62712.0,0.536
100990,M,0,employed,38066.0,0.482
100991,F,1,unemployed,22644.0,0.441
100992,M,1,employed,24286.0,0.262
100993,M,0,employed,14988.0,0.561
100994,M,0,employed,33817.0,0.411
100995,F,1,employed,240920.0,0.606
100996,F,0,employed,18354.0,0.332
100997,M,1,student,10184.0,0.08
100998,M,1,unemployed,25150.0,0.15
100999,M,1,unemployed,25954.0,0.51
101000,F,0,unemployed,23741.0,0.4
101001,M,1,employed,24028.0,0.395
101002,F,0,unemployed,22282.0,0.54
101003,M,1,employed,26353.0,0.237
101004,M,1,employed,104959.0,0.597
101005,M,1,employed,122721.0,0.253
101006,M,1,unemployed,22826.0,0.331
101007,F,1,employed,56147.0,0.347
101008,F,0,student,0.0,0.098
101009,M,0,employed,22157.0,0.478
101010,F,1,retired,15134.0,0.095
101011,M,1,employed,15355.0,0.438
101012,M,1,employed,57486.0,0.441
101013,F,1,employed,23015.0,0.521
101014,M,0,employed,41942.0,0.599
101015,F,1,employed,115260.0,0.241
101016,F,0,student,17895.0,0.294
101017,M,1,employed,33746.0,0.335
101018,M,1,unemployed,24848.0,0.334
101019,F,1,unemployed,20556.0,0.482
101020,F,1,retired,28513.0,0.067
101021,M,1,employed,22241.0,0.369
101022,F,1,employed,109285.0,0.316
101023,F,1,unemployed,16320.0,0.512
101024,M,1,employed,40491.0,0.409
101025,F,0,employed,21612.0,0.156
101026,M,0,employed,34292.0,0.323
101027,M,0,employed,91476.0,0.611
101028,M,1,employed,32714.0,0.682
101029,M,1,employed,17348.0,0.224
101030,M,0,student,22247.0,0.491
101031,M,1,employed,28355.0,0.527
101032,M,1,employed,42815.0,0.008
101033,M,1,employed,107346.0,0.035
101034,F,1,unemployed,0.0,0.549
101035,F,0,student,0.0,0.751
101036,M,1,unemployed,20571.0,0.173
101037,F,0,student,14708.0,0.593
101038,F,1,employed,27332.0,0.509
101039,M,1,unemployed,26034.0,0.598
101040,F,0,retired,73970.0,0.088
101041,M,1,employed,24212.0,0.508
101042,M,1,employed,49232.0,0.457
101043,F,1,unemployed,21086.0,0.321
101044,M,1,employed,38766.0,0.504
101045,M,0,employed,18266.0,0.012
101046,M,0,student,0.0,0.856
101047,M,1,employed,56581.0,0.593
101048,F,1,unemployed,21572.0,0.519
101049,M,0,employed,13043.0,0.432
101050,M,1,employed,33631.0,0.595
101051,M,1,employed,30984.0,0.265
101052,M,0,unemployed,24145.0,0.483
101053,M,0,student,10063.0,0.134
101054,M,1,employed,271846.0,0.193
101055,M,0,employed,15917.0,0.269
101056,M,1,employed,27507.0,0.23
101057,F,1,employed,20564.0,0.672
101058,F,0,employed,143380.0,0.208
101059,M,1,employed,94401.0,0.663
101060,F,1,employed,21551.0,0.343
101061,M,1,employed,39172.0,0.428
101062,F,0,employed,9440.0,0.027
101063,F,1,unemployed,18718.0,0.348
101064,M,1,retired,40497.0,0.111
101065,M,1,employed,33733.0,0.525
101066,F,0,unemployed,0.0,0.354
101067,F,1,employed,17595.0,0.316
101068,M,1,student,13271.0,0.835
101069,M,1,employed,35132.0,0.536
101070,M,1,employed,83026.0,0.283
101071,M,1,employed,58107.0,0.057
101072,M,0,student,27032.0,0.799
101073,F,1,employed,29041.0,0.434
101074,F,1,employed,19039.0,0.397
101075,F,0,student,17362.0,0.557
101076,M,0,employed,49594.0,0.136
101077,M,0,retired,29489.0,0.057
101078,M,0,employed,16082.0,0.632
101079,F,1,employed,20768.0,0.476
101080,M,0,unemployed,0.0,0.444
101081,F,0,student,0.0,0.595
101082,M,1,employed,49545.0,0.404
101083,M,1,employed,86342.0,0.695
101084,F,1,employed,37659.0,0.486
101085,F,1,employed,122016.0,0.329
101086,F,1,employed,207474.0,0.39
101087,M,0,student,0.0,0.602
101088,M,0,student,5918.0,0.596
101089,M,1,employed,20460.0,0.454
101090,F,1,unemployed,26255.0,0.161
101091,M,1,employed,18462.0,0.234
101092,M,1,employed,41809.0,0.147
101093,F,0,student,0.0,0.191
101094,M,1,employed,36875.0,0.194
101095,M,0,employed,85082.0,0.271
101096,F,1,retired,13770.0,0.199
101097,F,0,student,8523.0,0.847
101098,F,1,retired,24061.0,0.16
101099,M,1,employed,42195.0,0.175
101100,M,1,employed,35130.0,0.332
101101,M,1,employed,44160.0,0.123
101102,F,1,employed,21931.0,0.396
101103,M,0,employed,50676.0,0.097
101104,F,0,employed,34400.0,0.709
101105,F,1,employed,7924.0,0.044
101106,M,1,employed,46669.0,0.121
101107,M,0,employed,30401.0,0.504
101108,M,1,employed,14547.0,0.156
101109,M,0,student,15710.0,0.75
101110,F,1,retired,26810.0,0.145
101111,M,0,student,0.0,0.372
101112,M,1,employed,53114.0,0.134
101113,F,0,student,11572.0,0.717
101114,M,1,retired,35365.0,0.19
101115,F,1,employed,47457.0,0.486
101116,M,1,employed,32271.0,0.35
101117,F,1,retired,12389.0,0.139
101118,M,0,employed,32634.0,0.282
101119,M,1,student,7524.0,0.834
101120,M,1,unemployed,22116.0,0.519
101121,M,0,student,0.0,0.405
101122,M,0,student,0.0,0.519
101123,F,0,student,0.0,0.233
101124,M,1,employed,26181.0,0.392
101125,F,0,employed,13444.0,0.483
101126,M,1,employed,72788.0,0.053
101127,M,1,employed,12638.0,0.235
101128,F,0,student,7166.0,0.669
101129,M,1,employed,21377.0,0.45
101130,F,1,employed,93496.0,0.132
101131,M,1,employed,30812.0,0.653
101132,M,0,retired,57357.0,0.216
101133,M,1,employed,10661.0,0.216
101134,M,0,employed,24024.0,0.428
101135,M,0,employed,20059.0,0.618
101136,M,0,employed,168522.0,0.257
101137,M,1,employed,26660.0,0.631
101138,M,1,employed,23747.0,0.339
101139,M,0,unemployed,30383.0,0.497
101140,F,0,unemployed,28405.0,0.503
101141,M,0,student,3198.0,0.865
101142,M,1,unemployed,28240.0,0.165
101143,M,1,employed,36666.0,0.252
101144,M,0,student,10522.0,0.664
101145,M,1,employed,29116.0,0.495
101146,F,0,retired,37472.0,0.192
101147,F,1,retired,17860.0,0.16
101148,M,0,student,21679.0,0.399
101149,F,1,employed,38704.0,0.635
101150,M,1,employed,37031.0,0.394
101151,M,0,student,22342.0,0.729
101152,F,1,employed,28423.0,0.518
101153,M,1,employed,41680.0,0.66
101154,F,0,student,15501.0,0.382
101155,M,1,employed,21566.0,0.102
101156,M,0,student,10741.0,0.811
101157,M,0,student,0.0,0.887
101158,M,0,employed,33118.0,0.488
101159,F,0,employed,37581.0,0.3
101160,M,0,employed,57501.0,0.262
101161,M,1,employed,19684.0,0.48
101162,F,1,unemployed,22842.0,0.525
101163,M,1,employed,48309.0,0.505
101164,M,0,employed,27313.0,0.186
101165,F,0,employed,11352.0,0.643
101166,M,1,unemployed,27040.0,0.365
101167,F,1,unemployed,27182.0,0.678
101168,F,1,unemployed,19654.0,0.418
101169,F,0,student,14878.0,0.707
101170,F,0,student,18882.0,0.876
101171,M,1,employed,41709.0,0.466
101172,M,0,student,7488.0,0.38
101173,M,1,employed,88322.0,0.554
101174,M,1,employed,21160.0,0.122
101175,M,0,student,14494.0,0.668
101176,M,0,retired,20716.0,0.224
101177,F,0,employed,49583.0,0.442
101178,M,0,employed,49936.0,0.436
101179,F,1,unemployed,24991.0,0.296
101180,F,1,employed,32997.0,0.468
101181,M,1,employed,20758.0,0.354
101182,F,1,employed,25449.0,0.668
101183,F,1,employed,30246.0,0.639
101184,F,0,student,4150.0,0.244
101185,M,1,employed,47608.0,0.275
101186,M,1,employed,47163.0,0.23
101187,F,1,employed,21555.0,0.233
101188,F,0,retired,38697.0,0.156
101189,M,1,employed,22035.0,0.478
101190,M,1,employed,61162.0,0.365
101191,M,1,employed,62410.0,0.546
101192,F,0,employed,19432.0,0.483
101193,M,1,employed,30392.0,0.547
101194,M,1,employed,17097.0,0.499
101195,F,1,unemployed,24226.0,0.365
101196,F,0,student,5153.0,0.408
101197,M,1,employed,22682.0,0.257
101198,M,1,unemployed,24206.0,0.643
101199,M,0,student,4745.0,0.646
101200,M,1,employed,40250.0,0.479
101201,F,1,employed,33253.0,0.268
101202,M,1,unemployed,21855.0,0.462
101203,M,1,employed,24137.0,0.509
101204,M,0,employed,41045.0,0.093
101205,F,1,employed,18736.0,0.04
101206,F,1,employed,36769.0,0.379
101207,F,1,employed,20345.0,0.408
101208,M,1,retired,42847.0,0.181
101209,M,1,student,15944.0,0.801
101210,M,1,unemployed,22779.0,0.356
101211,M,1,unemployed,24488.0,0.554
101212,F,1,unemployed,0.0,0.155
101213,M,0,unemployed,21558.0,0.413
101214,F,1,unemployed,22611.0,0.095
101215,F,1,employed,15151.0,0.627
101216,F,1,employed,36996.0,0.058
101217,M,1,retired,24808.0,0.199
101218,F,0,unemployed,21414.0,0.181
101219,F,1,retired,14781.0,0.111
101220,F,0,retired,26444.0,0.171
101221,M,1,employed,27859.0,0.258
101222,M,1,employed,31327.0,0.153
101223,F,1,employed,220028.0,0.373
101224,F,1,retired,16632.0,0.083
101225,F,0,employed,48055.0,0.597
101226,M,0,employed,166091.0,0.027
101227,F,0,retired,13041.0,0.209
101228,M,1,employed,51541.0,0.347
101229,F,0,employed,13111.0,0.205
101230,M,0,student,0.0,0.401
101231,F,0,unemployed,0.0,0.542
101232,F,1,employed,13985.0,0.644
101233,M,1,employed,22827.0,0.419
101234,M,0,employed,19599.0,0.507
101235,F,0,employed,20179.0,0.679
101236,F,0,unemployed,25159.0,0.189
101237,M,1,unemployed,0.0,0.668
101238,F,1,retired,26044.0,0.014
101239,F,0,employed,60015.0,0.607
101240,M,1,employed,39714.0,0.122
101241,M,1,employed,23833.0,0.177
101242,F,1,employed,21627.0,0.495
101243,M,0,unemployed,27223.0,0.404
101244,M,1,unemployed,0.0,0.636
101245,F,1,employed,88100.0,0.512
101246,M,1,employed,30433.0,0.375
101247,F,1,employed,24010.0,0.559
101248,M,1,employed,48104.0,0.082
101249,M,1,retired,19980.0,0.114
101250,M,1,employed,11192.0,0.206
101251,M,0,student,11158.0,0.541
101252,M,1,employed,28556.0,0.066
101253,M,1,employed,29071.0,0.627
101254,M,1,employed,36233.0,0.472
101255,M,1,unemployed,25458.0,0.219
101256,M,1,employed,56478.0,0.41
101257,F,1,unemployed,18456.0,0.435
101258,M,0,student,19776.0,0.864
101259,M,1,employed,35265.0,0.581
101260,M,1,employed,38787.0,0.632
101261,M,1,employed,22539.0,0.405
101262,M,0,student,0.0,0.251
101263,M,1,employed,25795.0,0.53
101264,F,0,student,17093.0,0.524
101265,M,1,employed,37490.0,0.435
101266,M,0,retired,38462.0,0.247
101267,M,0,employed,32682.0,0.543
101268,F,1,employed,26855.0,0.621
101269,F,1,employed,57872.0,0.025
101270,M,0,student,1534.0,0.641
101271,M,0,student,0.0,0.887
101272,F,0,student,5382.0,0.303
101273,M,1,employed,30819.0,0.246
101274,M,0,employed,29027.0,0.405
101275,F,0,employed,24959.0,0.215
101276,M,0,employed,63479.0,0.223
101277,F,0,student,12303.0,0.769
101278,M,1,unemployed,21566.0,0.337
101279,F,0,student,0.0,0.304
101280,M,1,employed,23539.0,0.143
101281,F,1,employed,43034.0,0.224
101282,M,1,unemployed,25317.0,0.545
101283,M,0,employed,22458.0,0.505
101284,M,1,employed,26102.0,0.599
101285,M,1,unemployed,25483.0,0.667
101286,M,1,employed,23739.0,0.232
101287,M,0,student,0.0,0.308
101288,F,1,employed,14450.0,0.145
101289,M,1,employed,34209.0,0.169
101290,F,1,employed,33174.0,0.59
101291,M,1,employed,44495.0,0.579
101292,M,1,employed,50579.0,0.594
101293,M,0,retired,49982.0,0.155
101294,F,1,employed,14720.0,0.464
101295,F,0,student,9065.0,0.892
101296,F,0,student,0.0,0.856
101297,M,1,unemployed,0.0,0.453
101298,F,0,student,15716.0,0.573
101299,F,0,student,0.0,0.264
