id,sex,married,employment,income,digital1
200734,M,1,employed,48258.0,0.505
200735,F,0,unemployed,20083.0,0.213
200736,F,1,unemployed,0.0,0.157
200737,M,1,employed,13154.0,0.503
200738,M,1,employed,77616.0,0.08
200739,F,1,unemployed,21765.0,0.371
200740,M,1,unemployed,22188.0,0.396
200741,F,1,employed,22001.0,0.03
200742,F,0,employed,13919.0,0.675
200743,F,1,employed,21322.0,0.061
200744,M,1,unemployed,19870.0,0.155
200745,M,0,student,15323.0,0.128
200746,M,0,unemployed,22948.0,0.519
200747,M,1,employed,31848.0,0.103
200748,M,0,unemployed,25499.0,0.279
200749,M,1,employed,24679.0,0.219
200750,F,1,employed,52716.0,0.166
200751,M,0,student,16530.0,0.372
200752,M,1,employed,38450.0,0.321
200753,M,1,retired,26307.0,0.248
200754,M,1,employed,70359.0,0.314
200755,M,0,student,21967.0,0.701
200756,F,1,employed,12288.0,0.444
200757,F,1,retired,15079.0,0.221
200758,F,1,unemployed,25607.0,0.47
200759,F,0,student,15087.0,0.651
200760,M,1,employed,18184.0,0.126
200761,M,0,retired,31033.0,0.27
200762,F,1,employed,24390.0,0.357
200763,F,1,employed,25301.0,0.148
200764,F,0,retired,46015.0,0.279
200765,M,1,unemployed,24810.0,0.312
200766,M,0,employed,32665.0,0.153
200767,M,1,employed,56519.0,0.071
200768,F,0,employed,34546.0,0.656
200769,M,1,student,7797.0,0.202
200770,M,1,employed,18335.0,0.404
200771,M,1,employed,32536.0,0.526
200772,F,0,employed,144342.0,0.64
200773,F,1,employed,29762.0,0.371
200774,M,1,employed,84946.0,0.12
200775,M,0,retired,46685.0,0.043
200776,M,0,employed,23242.0,0.589
200777,M,1,employed,37283.0,0.022
200778,F,1,employed,23061.0,0.211
200779,F,1,employed,21948.0,0.345
200780,M,0,retired,17682.0,0.17
200781,F,1,employed,9124.0,0.097
200782,M,1,employed,55523.0,0.606
200783,M,1,employed,81319.0,0.544
200784,M,1,retired,19173.0,0.107
200785,M,1,employed,30008.0,0.244
200786,F,1,unemployed,22823.0,0.215
200787,M,0,unemployed,24435.0,0.678
200788,M,1,employed,16519.0,0.082
200789,F,1,employed,43197.0,0.311
200790,F,0,unemployed,23123.0,0.037
200791,M,0,student,20480.0,0.128
200792,M,0,unemployed,24820.0,0.203
200793,F,0,unemployed,26330.0,0.496
200794,M,1,employed,51698.0,0.123
200795,M,0,employed,76297.0,0.694
200796,F,0,student,0.0,0.13
200797,F,0,employed,29862.0,0.375
200798,F,0,employed,19333.0,0.491
200799,M,1,employed,62837.0,0.656
200800,M,1,employed,20038.0,0.135
200801,M,0,student,0.0,0.338
200802,M,0,employed,145169.0,0.398
200803,M,1,unemployed,22681.0,0.116
200804,F,1,employed,20295.0,0.333
200805,M,1,employed,30145.0,0.449
200806,F,1,retired,14185.0,0.268
200807,F,0,student,20344.0,0.612
200808,F,0,unemployed,22702.0,0.395
200809,M,1,employed,15543.0,0.564
200810,M,0,employed,19328.0,0.449
200811,M,1,employed,17517.0,0.218
200812,M,1,employed,39196.0,0.017
200813,M,1,employed,31951.0,0.407
200814,F,0,employed,54163.0,0.282
200815,F,0,retired,15358.0,0.214
200816,M,0,student,13480.0,0.783
200817,F,0,employed,21655.0,0.285
200818,M,0,employed,21430.0,0.181
200819,M,0,student,13977.0,0.724
200820,F,1,employed,78915.0,0.029
200821,F,1,employed,16228.0,0.28
200822,F,1,employed,33828.0,0.328
200823,F,0,student,23672.0,0.429
200824,F,1,employed,119388.0,0.304
200825,M,0,employed,22495.0,0.267
200826,M,1,employed,28420.0,0.518
200827,M,1,employed,29943.0,0.133
200828,M,1,employed,29733.0,0.054
200829,M,0,employed,23914.0,0.509
200830,F,1,unemployed,19190.0,0.489
200831,M,1,retired,45106.0,0.104
200832,M,0,student,14913.0,0.785
200833,M,1,employed,40444.0,0.485
200834,F,1,retired,31435.0,0.102
200835,F,1,employed,175425.0,0.561
200836,M,0,employed,62400.0,0.097
200837,M,1,employed,28823.0,0.574
200838,M,1,employed,36689.0,0.364
200839,M,0,employed,20928.0,0.013
200840,F,0,employed,37981.0,0.091
200841,F,0,unemployed,19716.0,0.296
200842,F,0,unemployed,24553.0,0.239
200843,M,1,employed,37662.0,0.344
200844,M,1,employed,56149.0,0.382
200845,M,1,employed,21662.0,0.138
200846,M,0,employed,21639.0,0.187
200847,M,1,employed,27321.0,0.039
200848,M,0,employed,70673.0,0.219
200849,F,1,employed,36208.0,0.264
200850,F,0,unemployed,25058.0,0.172
200851,M,1,employed,58668.0,0.4
200852,M,1,employed,19931.0,0.688
200853,F,1,employed,18333.0,0.109
200854,F,0,student,5572.0,0.92
200855,M,1,employed,36040.0,0.055
200856,F,1,unemployed,25092.0,0.368
200857,F,1,employed,9868.0,0.283
200858,M,0,student,9228.0,0.31
200859,F,1,unemployed,0.0,0.331
200860,M,1,employed,20113.0,0.393
200861,F,1,employed,156291.0,0.178
200862,F,1,employed,30221.0,0.258
200863,M,1,employed,20578.0,0.032
200864,M,1,employed,28311.0,0.355
200865,F,1,employed,18386.0,0.452
200866,M,1,unemployed,22055.0,0.636
200867,M,1,employed,33179.0,0.171
200868,M,1,retired,26951.0,0.049
200869,M,1,unemployed,23427.0,0.238
200870,M,1,employed,18997.0,0.071
200871,M,0,student,10483.0,0.203
200872,M,1,employed,74047.0,0.343
200873,F,1,employed,43312.0,0.19
200874,M,0,unemployed,24490.0,0.394
200875,M,1,employed,23145.0,0.492
200876,M,0,student,0.0,0.855
200877,F,1,employed,23604.0,0.069
200878,M,1,employed,48595.0,0.351
200879,M,1,employed,34631.0,0.058
200880,F,1,employed,16315.0,0.261
200881,M,1,employed,53151.0,0.592
200882,M,0,employed,24456.0,0.31
200883,M,1,employed,32733.0,0.03
200884,F,0,employed,78937.0,0.633
200885,F,0,student,18463.0,0.356
200886,M,0,employed,26213.0,0.213
200887,M,1,unemployed,23069.0,0.073
200888,M,1,employed,22815.0,0.525
200889,M,0,student,5194.0,0.358
200890,F,1,unemployed,24779.0,0.556
200891,F,0,student,13557.0,0.318
200892,F,1,retired,40575.0,0.223
200893,M,1,student,9058.0,0.498
200894,M,1,employed,18389.0,0.426
200895,M,1,employed,31554.0,0.273
200896,M,1,unemployed,23167.0,0.17
200897,F,1,unemployed,0.0,0.726
200898,M,1,employed,381716.0,0.602
200899,M,0,employed,49566.0,0.367
200900,M,0,student,11500.0,0.276
200901,M,1,unemployed,21559.0,0.584
200902,M,1,employed,27473.0,0.046
200903,F,1,unemployed,0.0,0.612
200904,M,0,retired,44279.0,0.173
200905,F,0,employed,23099.0,0.223
200906,M,1,employed,20173.0,0.589
200907,M,1,employed,26551.0,0.386
200908,M,1,retired,52019.0,0.136
200909,M,1,employed,114043.0,0.542
200910,M,0,employed,44366.0,0.375
200911,F,1,employed,34591.0,0.457
200912,M,1,retired,25322.0,0.163
200913,M,1,employed,44841.0,0.605
200914,M,1,employed,27616.0,0.234
200915,M,0,employed,41589.0,0.52
200916,F,1,unemployed,21373.0,0.426
200917,M,0,employed,21617.0,0.122
200918,M,0,employed,25959.0,0.217
200919,M,1,employed,161086.0,0.603
200920,M,0,student,5927.0,0.568
200921,F,0,employed,19244.0,0.393
200922,M,1,employed,202493.0,0.081
200923,F,1,employed,51261.0,0.041
200924,M,0,employed,50990.0,0.551
200925,M,0,student,0.0,0.155
200926,M,1,unemployed,22421.0,0.604
200927,M,1,employed,67714.0,0.422
200928,F,1,unemployed,0.0,0.268
200929,M,0,unemployed,23817.0,0.172
200930,F,1,employed,17120.0,0.557
200931,M,1,retired,15867.0,0.203
200932,F,1,employed,24612.0,0.306
200933,M,0,student,5826.0,0.52
200934,M,0,student,0.0,0.755
200935,M,1,employed,32041.0,0.232
200936,F,0,employed,20591.0,0.575
200937,M,0,employed,26033.0,0.467
200938,F,1,employed,16672.0,0.587
200939,M,0,employed,19997.0,0.14
200940,M,1,employed,18635.0,0.381
200941,M,1,employed,22513.0,0.677
200942,M,1,unemployed,19696.0,0.453
200943,M,1,retired,62286.0,0.108
200944,M,0,employed,39656.0,0.276
200945,F,1,employed,21373.0,0.643
200946,M,1,employed,21360.0,0.452
200947,M,0,employed,23308.0,0.246
200948,M,1,employed,278294.0,0.393
200949,M,0,employed,12081.0,0.534
200950,M,0,employed,575694.0,0.61
200951,M,1,retired,52345.0,0.093
200952,F,0,student,21712.0,0.177
200953,F,1,employed,26970.0,0.204
200954,F,1,unemployed,21113.0,0.468
200955,F,1,employed,10053.0,0.531
200956,M,0,student,1209.0,0.898
200957,M,0,student,0.0,0.149
200958,M,1,employed,40397.0,0.601
200959,F,0,student,17309.0,0.288
200960,F,1,retired,13042.0,0.199
200961,M,0,student,12989.0,0.807
200962,M,0,employed,35809.0,0.346
200963,M,1,employed,23148.0,0.052
200964,F,0,unemployed,0.0,0.511
200965,M,1,unemployed,25185.0,0.6
200966,F,1,employed,47418.0,0.569
200967,M,1,employed,26297.0,0.084
200968,F,0,student,0.0,0.447
200969,M,0,employed,47060.0,0.504
200970,F,1,employed,24716.0,0.607
200971,M,0,employed,12884.0,0.062
200972,M,1,employed,198734.0,0.525
200973,F,1,employed,19800.0,0.58
200974,F,1,unemployed,0.0,0.544
200975,M,1,retired,33927.0,0.018
200976,F,1,employed,23550.0,0.605
200977,F,0,student,13695.0,0.378
200978,M,0,retired,160980.0,0.277
200979,M,1,employed,20171.0,0.564
200980,F,0,student,11454.0,0.573
200981,F,1,employed,19217.0,0.385
200982,F,0,student,16204.0,0.679
200983,F,0,employed,45825.0,0.507
200984,F,0,employed,157708.0,0.503
200985,F,0,employed,23849.0,0.511
200986,F,1,employed,50397.0,0.261
200987,F,0,student,13107.0,0.598
200988,M,0,employed,136252.0,0.416
200989,F,0,employed,31678.0,0.526
200990,M,1,employed,27763.0,0.445
200991,M,1,retired,23396.0,0.093
200992,M,0,student,16583.0,0.868
200993,M,0,employed,22607.0,0.212
200994,F,1,retired,11937.0,0.199
200995,M,1,employed,44894.0,0.505
200996,M,0,employed,33053.0,0.414
200997,M,0,employed,57295.0,0.403
200998,F,1,unemployed,28256.0,0.559
200999,M,1,employed,31988.0,0.432
201000,M,1,employed,60864.0,0.373
201001,M,1,employed,44786.0,0.674
201002,M,0,student,16876.0,0.936
201003,M,1,retired,36408.0,0.211
201004,M,1,employed,40071.0,0.524
201005,M,1,employed,22817.0,0.311
201006,M,1,employed,33774.0,0.459
201007,M,1,employed,27319.0,0.333
201008,M,1,unemployed,28044.0,0.561
201009,M,1,employed,41866.0,0.311
201010,F,0,student,17207.0,0.365
201011,M,0,student,6213.0,0.843
201012,M,0,retired,15380.0,0.21
201013,M,1,retired,17580.0,0.146
201014,M,1,employed,25005.0,0.092
201015,F,0,employed,51465.0,0.617
201016,F,1,employed,38414.0,0.237
201017,M,1,employed,75752.0,0.335
201018,F,1,employed,18257.0,0.407
201019,M,1,employed,51546.0,0.069
201020,M,1,employed,17180.0,0.538
201021,F,1,employed,41933.0,0.693
201022,M,1,employed,34304.0,0.13
201023,M,1,retired,29910.0,0.146
201024,M,1,employed,54298.0,0.468
201025,M,0,employed,24920.0,0.318
201026,F,0,student,12953.0,0.702
201027,M,1,employed,191356.0,0.45
201028,F,1,retired,13470.0,0.172
201029,M,1,employed,297258.0,0.702
201030,M,0,student,12032.0,0.348
201031,F,1,retired,35050.0,0.239
201032,F,1,employed,95668.0,0.289
201033,M,1,retired,16946.0,0.151
201034,M,1,retired,27957.0,0.235
201035,F,1,employed,29757.0,0.205
201036,M,1,employed,20093.0,0.226
201037,M,0,student,0.0,0.44
201038,M,1,student,2286.0,0.823
201039,M,0,unemployed,24383.0,0.351
201040,F,1,employed,37843.0,0.191
201041,M,0,student,22443.0,0.284
201042,F,1,employed,18354.0,0.618
201043,M,1,retired,45545.0,0.162
201044,M,0,student,10085.0,0.812
201045,M,1,employed,29462.0,0.293
201046,F,1,employed,52069.0,0.065
201047,F,1,employed,24923.0,0.586
201048,M,1,employed,11036.0,0.163
201049,F,1,employed,16061.0,0.369
201050,M,1,employed,27480.0,0.191
201051,M,1,employed,29062.0,0.525
201052,M,0,student,14299.0,0.433
201053,F,1,unemployed,23682.0,0.26
201054,M,0,employed,16406.0,0.549
201055,F,1,unemployed,22038.0,0.026
201056,M,1,employed,38964.0,0.302
201057,M,0,retired,27743.0,0.198
201058,F,0,student,8140.0,0.195
201059,M,1,unemployed,25649.0,0.242
201060,M,1,employed,42679.0,0.201
201061,M,0,employed,23320.0,0.565
201062,M,1,retired,61462.0,0.209
201063,M,1,employed,30936.0,0.435
201064,F,0,unemployed,21426.0,0.474
201065,M,1,employed,34968.0,0.327
201066,F,1,retired,23134.0,0.296
201067,M,0,student,0.0,0.06
201068,F,0,student,12423.0,0.319
201069,F,1,employed,35203.0,0.238
201070,M,1,employed,39100.0,0.235
201071,F,1,employed,12190.0,0.075
201072,F,0,student,17322.0,0.893
201073,M,1,employed,20001.0,0.575
201074,M,1,employed,30242.0,0.471
201075,M,0,employed,31503.0,0.466
201076,F,0,employed,25832.0,0.297
201077,M,0,unemployed,24310.0,0.553
201078,F,1,unemployed,18498.0,0.561
201079,F,1,employed,16779.0,0.464
201080,F,0,student,0.0,0.89
201081,M,0,student,0.0,0.579
201082,F,1,employed,29224.0,0.573
201083,M,0,unemployed,27112.0,0.268
201084,F,1,unemployed,20135.0,0.462
201085,M,0,employed,19609.0,0.346
201086,F,1,unemployed,19143.0,0.349
201087,M,0,employed,25388.0,0.591
201088,M,1,employed,41377.0,0.146
201089,M,1,employed,22116.0,0.34
201090,M,0,student,14403.0,0.511
201091,M,1,employed,35880.0,0.096
201092,M,1,employed,39123.0,0.678
201093,F,1,unemployed,19829.0,0.174
201094,F,0,student,19112.0,0.853
201095,M,1,employed,72078.0,0.535
201096,M,1,employed,1000000.0,0.289
201097,M,1,employed,20724.0,0.048
201098,F,0,student,19077.0,0.881
201099,F,1,employed,23312.0,0.344
201100,F,1,employed,14936.0,0.284
201101,M,1,employed,44815.0,0.3
201102,M,1,unemployed,23598.0,0.547
201103,M,1,employed,21537.0,0.273
201104,M,0,unemployed,22569.0,0.532
201105,M,0,student,3187.0,0.547
201106,F,1,employed,28955.0,0.486
201107,F,1,retired,42216.0,0.253
201108,F,0,retired,56820.0,0.041
201109,M,0,student,17879.0,0.988
201110,F,1,employed,31918.0,0.441
201111,M,0,student,20250.0,0.758
201112,M,0,employed,103957.0,0.662
201113,F,0,employed,22077.0,0.447
201114,M,0,employed,48476.0,0.279
201115,M,0,employed,31244.0,0.365
201116,F,0,student,0.0,0.272
201117,F,0,retired,18479.0,0.115
201118,M,1,employed,36010.0,0.118
201119,F,1,unemployed,26171.0,0.521
201120,M,1,employed,33360.0,0.567
201121,F,1,retired,17630.0,0.012
201122,M,1,employed,28672.0,0.445
201123,M,1,employed,20637.0,0.54
201124,M,1,employed,14894.0,0.45
201125,M,0,student,4921.0,0.725
201126,F,0,employed,47170.0,0.101
201127,F,1,employed,21924.0,0.205
201128,M,1,employed,38431.0,0.375
201129,M,1,employed,20320.0,0.394
201130,M,0,employed,39306.0,0.555
201131,F,1,employed,16468.0,0.696
201132,M,1,employed,356515.0,0.448
201133,M,0,employed,16018.0,0.452
201134,M,1,employed,97735.0,0.102
201135,F,1,employed,20665.0,0.206
201136,M,1,retired,23441.0,0.174
201137,M,0,unemployed,22563.0,0.671
201138,M,1,employed,25688.0,0.122
201139,M,0,retired,30134.0,0.163
201140,F,0,student,5579.0,0.384
201141,M,1,employed,39431.0,0.203
201142,M,0,employed,103490.0,0.188
201143,F,0,retired,54249.0,0.037
201144,M,1,employed,33912.0,0.093
201145,M,1,unemployed,23939.0,0.199
201146,M,1,employed,42899.0,0.17
201147,M,1,employed,36553.0,0.506
201148,M,0,employed,37017.0,0.47
201149,F,0,employed,49834.0,0.627
201150,F,1,retired,37577.0,0.035
201151,M,0,employed,16681.0,0.375
201152,F,1,retired,37443.0,0.258
201153,F,1,employed,19670.0,0.409
201154,F,1,employed,31884.0,0.3
201155,M,0,student,20423.0,0.852
201156,M,1,employed,28019.0,0.325
201157,M,1,employed,64283.0,0.176
201158,M,1,unemployed,27057.0,0.187
201159,M,1,employed,23870.0,0.459
201160,M,1,employed,23291.0,0.535
201161,F,1,student,29568.0,0.096
201162,F,0,unemployed,22443.0,0.685
201163,M,1,employed,30158.0,0.27
201164,F,1,employed,20781.0,0.264
201165,F,0,student,14755.0,0.449
201166,M,0,employed,42240.0,0.402
201167,F,0,student,7844.0,0.816
201168,M,1,employed,28707.0,0.658
201169,F,1,student,9171.0,0.536
201170,M,1,employed,24057.0,0.07
201171,M,1,employed,18380.0,0.558
201172,M,1,employed,24919.0,0.242
201173,M,0,employed,19673.0,0.488
201174,F,1,employed,33757.0,0.32
201175,M,0,retired,37245.0,0.135
201176,M,0,employed,34190.0,0.561
201177,M,0,student,0.0,0.733
201178,M,1,employed,30191.0,0.275
201179,F,1,employed,9055.0,0.285
201180,F,1,unemployed,22121.0,0.237
201181,M,0,employed,17040.0,0.542
201182,M,0,employed,25763.0,0.626
201183,F,0,student,10523.0,0.703
201184,F,1,employed,32160.0,0.516
201185,M,0,student,6209.0,0.692
201186,F,1,retired,16362.0,0.029
201187,F,1,employed,24201.0,0.582
201188,M,1,employed,58266.0,0.097
201189,M,1,employed,125310.0,0.197
201190,M,1,employed,68355.0,0.183
201191,F,1,employed,78022.0,0.558
201192,M,1,employed,47748.0,0.526
201193,F,0,student,25076.0,0.771
201194,F,1,employed,17571.0,0.423
201195,F,0,student,5845.0,0.572
201196,F,1,employed,21565.0,0.562
201197,F,1,employed,110105.0,0.123
201198,M,1,employed,14534.0,0.504
201199,F,0,employed,20285.0,0.638
201200,F,1,retired,11756.0,0.074
201201,M,0,employed,19694.0,0.546
201202,F,1,unemployed,26563.0,0.42
201203,F,1,employed,16337.0,0.55
201204,F,0,student,0.0,0.533
201205,F,1,unemployed,22995.0,0.627
201206,M,1,employed,51880.0,0.426
201207,M,0,retired,36210.0,0.027
201208,M,0,unemployed,22268.0,0.427
201209,F,1,employed,18004.0,0.455
201210,F,1,unemployed,0.0,0.254
201211,M,0,student,20538.0,0.403
201212,F,1,employed,31214.0,0.398
201213,M,0,student,11207.0,0.034
201214,M,1,unemployed,27120.0,0.37
201215,M,1,employed,587252.0,0.335
201216,M,1,employed,14326.0,0.238
201217,F,1,retired,24345.0,0.168
201218,F,0,employed,92926.0,0.659
201219,M,1,employed,29644.0,0.192
201220,M,1,unemployed,27696.0,0.499
201221,F,0,employed,22292.0,0.192
201222,M,1,employed,21771.0,0.569
201223,M,0,student,6770.0,0.117
201224,F,1,retired,13109.0,0.293
201225,F,0,student,14005.0,0.552
201226,M,1,employed,58990.0,0.521
201227,M,0,employed,102669.0,0.105
201228,M,1,retired,48144.0,0.109
201229,M,1,employed,26008.0,0.099
201230,M,1,employed,23302.0,0.431
201231,M,1,employed,80348.0,0.326
201232,M,1,unemployed,20018.0,0.539
201233,F,1,employed,59304.0,0.5
201234,F,0,student,10284.0,0.616
201235,F,1,employed,27253.0,0.294
201236,M,1,employed,48863.0,0.248
201237,M,0,employed,111863.0,0.179
201238,M,1,employed,20014.0,0.55
201239,F,1,unemployed,25284.0,0.346
201240,F,0,student,0.0,0.897
201241,M,1,unemployed,18864.0,0.488
201242,M,1,employed,32727.0,0.195
201243,F,1,student,20637.0,0.657
201244,F,1,employed,36767.0,0.438
201245,M,0,student,4961.0,0.718
201246,M,1,employed,76648.0,0.235
201247,M,1,employed,17444.0,0.571
201248,M,1,retired,17458.0,0.193
201249,M,1,employed,18685.0,0.239
201250,F,1,retired,13877.0,0.255
201251,F,1,employed,16295.0,0.597
201252,F,1,retired,33702.0,0.154
201253,M,0,retired,32907.0,0.202
201254,F,1,employed,25529.0,0.573
201255,F,1,employed,21270.0,0.278
201256,M,1,employed,16961.0,0.271
201257,F,1,employed,33839.0,0.625
201258,M,1,employed,29281.0,0.248
201259,F,1,employed,78579.0,0.118
201260,M,1,unemployed,30160.0,0.273
201261,F,0,student,18488.0,0.322
201262,F,1,employed,7874.0,0.354
201263,M,1,employed,25795.0,0.205
201264,F,1,employed,13551.0,0.32
201265,M,0,retired,47981.0,0.133
201266,M,1,retired,49694.0,0.176
201267,M,1,employed,39325.0,0.656
201268,M,1,unemployed,25992.0,0.313
201269,M,1,employed,20266.0,0.286
201270,F,1,employed,21879.0,0.23
201271,F,1,employed,11920.0,0.487
201272,M,1,employed,39907.0,0.487
201273,M,0,employed,26912.0,0.449
201274,M,1,unemployed,25469.0,0.211
201275,M,0,employed,26040.0,0.174
201276,M,1,unemployed,23502.0,0.588
201277,M,0,student,16764.0,0.571
201278,M,1,employed,93387.0,0.381
201279,F,1,employed,32411.0,0.483
201280,M,1,employed,13792.0,0.437
201281,M,0,student,14643.0,0.803
201282,F,1,employed,35131.0,0.331
201283,M,0,student,0.0,0.938
201284,M,0,employed,39431.0,0.416
201285,M,1,employed,44936.0,0.083
201286,F,0,student,15926.0,0.523
201287,M,1,employed,39148.0,0.622
201288,M,1,employed,47262.0,0.18
201289,F,0,employed,19590.0,0.309
201290,F,0,employed,24507.0,0.241
201291,M,1,employed,23511.0,0.46
201292,M,0,employed,114239.0,0.418
201293,M,0,employed,20990.0,0.236
201294,F,1,employed,29041.0,0.601
201295,M,1,employed,22034.0,0.352
201296,M,0,employed,1000000.0,0.598
201297,M,0,student,13855.0,0.013
