id,own,competing2,competing3,borrowertype,accepted,default,profit
100562,.330036,.6872875,.466416,1,1,0,3300.36
100563,.1418619,.192382,,1,1,0,1418.619
100564,.2454017,,.1653854,2,0,0,
100565,.346984,.271354,.1620732,1,0,0,
100566,.1990174,,,3,1,0,1990.174
100567,.1615883,.1721992,.284326,2,0,0,
100568,.1590508,.151056,.0343924,3,0,0,
100569,.2202421,.232164,.2093174,1,1,0,2202.421
100570,.1582962,.407167,.1654253,3,0,0,
100571,.3920258,.6350005,.3170586,3,0,0,
100572,.3242619,.1855101,.17029,1,0,0,
100573,.2115741,,.0925862,2,0,0,
100574,.186877,.7590594,.1405943,1,0,0,
100575,.2953722,.267175,.3310064,2,0,0,
100576,.1666495,.1644217,.4384545,3,0,0,
100577,.2816957,,.4506648,3,1,1,-10000
100578,.767091,,,3,1,0,7670.91
100579,.1433711,.23076,.1114912,1,0,0,
100580,.1247844,.4482526,.0694083,1,0,0,
100581,.3713171,.1528051,.5828244,1,0,1,
100582,.1391138,.1644251,.2690921,1,1,0,1391.138
100583,.3451974,.633517,.3991892,3,1,0,3451.974
100584,.1551845,.2558188,.1601648,1,1,0,1551.845
100585,.1866474,.6006353,.2764458,3,1,0,1866.474
100586,.1409121,.1939783,.4107577,2,1,0,1409.121
100587,.1408748,.169999,.0548145,1,0,0,
100588,.2153226,,.4655974,2,1,0,2153.226
100589,.1477484,.1528102,.2860355,1,1,0,1477.484
100590,.6009511,,.920387,3,1,1,-10000
100591,.1513714,.172205,.0683392,2,0,0,
100592,.1541479,.097626,.1360762,1,0,0,
100593,.2251607,.185501,.3961326,1,0,0,
100594,.2388986,,,2,1,0,2388.986
100595,.1937438,,,2,1,0,1937.438
100596,.1895939,.1644267,.4757259,2,0,0,
100597,.518295,.335863,.4744144,1,0,0,
100598,.2737973,.236356,.2793306,1,0,0,
100599,.2168952,.7181888,.2112249,3,0,0,
100600,.175577,.191841,.1557649,1,1,0,1755.77
100601,.1703798,,.0590995,3,0,0,
100602,.2573744,.1644244,.2818463,3,0,0,
100603,.1507591,.185513,.7920496,3,1,0,1507.591
100604,.3844075,,.4443502,2,1,0,3844.075
100605,.5516383,.9029321,.5009357,1,0,0,
100606,.3408853,.1528066,,2,0,1,
100607,.189081,.198527,.1028378,3,0,0,
100608,.3011867,.145811,.2676993,2,0,0,
100609,.0950859,.09223,.0484509,2,0,0,
100610,.150088,.222939,.2315548,3,1,0,1500.88
100611,.1779539,.185139,.2208193,3,1,0,1779.539
100612,.305604,.1855099,.164391,1,0,0,
100613,.2345041,,.2807987,3,1,0,2345.041
100614,.1593239,.204293,.1772488,2,1,0,1593.239
100615,.3677312,,.5474172,3,1,0,3677.312
100616,.1256511,.2915653,,3,1,0,1256.511
100617,.0961366,.1644271,.042579,3,0,0,
100618,.2959219,.1855075,.2326861,3,0,0,
100619,.2043669,.1855028,.2038,3,0,0,
100620,.1706265,.1644217,.1096146,2,0,0,
100621,.1016172,.1855142,.0972511,3,0,0,
100622,.2238811,.306433,.1058587,3,0,0,
100623,.3369889,.170758,,1,0,0,
100624,.1437347,.1721992,.1360762,2,0,0,
100625,.2801651,.2025196,.1516933,1,0,0,
100626,.2203627,.4538948,.3180018,2,1,0,2203.627
100627,.0910736,.221,.0092684,1,0,0,
100628,.2334844,.73163,.3544043,3,1,1,-10000
100629,.1725632,.2025218,.1189436,2,0,0,
100630,.1815072,.185507,.4304294,1,1,0,1815.072
100631,.6047407,.349033,.7581291,1,0,0,
100632,.3891543,,.7551111,3,1,0,3891.543
100633,.3213339,.1644218,.1787907,3,0,0,
100634,.2139151,.1721942,.2003887,1,0,0,
100635,.1480721,.172184,.1170181,3,0,0,
100636,.5135782,,.4474004,2,0,0,
100637,.4287337,,.1348838,1,0,0,
100638,.1991632,.7921688,.0796224,3,0,0,
100639,.1516472,.1528082,.386863,3,1,0,1516.472
100640,.248422,.819822,.2370317,2,0,0,
100641,.218221,.9437543,.2292615,1,1,0,2182.21
100642,.2139417,,.161031,2,0,0,
100643,.4076993,.7976936,.0660463,2,0,1,
100644,.112778,.1855144,.0566667,3,0,0,
100645,.227474,.349599,.4499151,2,1,0,2274.74
100646,.3375286,.5842909,.2154329,2,0,0,
100647,.6014552,,.5719783,3,0,0,
100648,.1219502,.1644264,.1754757,2,1,0,1219.502
100649,.915191,,.8691545,1,0,1,
100650,.144495,.1792675,.1208908,1,0,0,
100651,.8436922,,.6838281,1,0,0,
100652,.2729656,.1855095,.2969277,2,0,1,
100653,.2061229,.9004362,.0698523,2,0,0,
100654,.2944568,.379747,.4509776,3,1,1,-10000
100655,.3408765,.313414,,2,0,1,
100656,.6430483,,.9549043,3,1,0,6430.483
100657,.1519929,.3165226,.0512679,3,0,0,
100658,.1486247,.1644259,.1822675,3,1,0,1486.247
100659,.191409,.16407,.5952871,2,0,1,
100660,.4649487,.398725,.8940511,2,0,1,
100661,.1661591,.11593,.3802166,2,0,0,
100662,.3297614,.2025176,.2129602,1,0,0,
100663,.1730144,.1721974,.290607,1,1,0,1730.144
100664,.1032149,.078893,.0653426,2,0,0,
100665,.3336712,.1855089,.2425265,2,0,0,
100666,.2614635,.7774817,.49729,2,1,0,2614.635
100667,.1346037,.5289452,.7254847,3,1,0,1346.037
100668,.1084069,.1644261,.0758867,1,0,0,
100669,.2008696,.7754423,.334951,3,1,0,2008.696
100670,.1386253,.027,.0422051,1,0,0,
100671,.1663781,.1644233,,1,1,0,1663.781
100672,.320748,.169978,.1529831,2,0,1,
100673,.1821367,.163469,.1090404,2,0,0,
100674,.1630632,.3673681,.2824685,1,1,0,1630.632
100675,.1575541,,.3683513,1,1,0,1575.541
100676,.6220767,.333331,,1,0,0,
100677,.2488453,,.162789,2,0,0,
100678,.6165653,.9263161,.6384648,2,1,0,6165.653
100679,.1520181,.445142,.1798055,1,1,1,-10000
100680,.1296311,.2339533,.2661667,2,1,0,1296.311
100681,.1872477,.1528091,.1663673,2,0,1,
100682,.1532951,.1696927,.0196505,2,0,0,
100683,.1953948,,.6215641,3,1,0,1953.948
100684,.3340803,.247992,.7491038,2,0,1,
100685,.1862098,.323526,.3304716,1,1,0,1862.098
100686,.3242951,.1882,.1191229,1,0,1,
100687,.2057867,.1644272,.142488,3,0,0,
100688,.7963207,,,3,1,0,7963.207
100689,.4273486,,.2860355,3,0,0,
100690,.1987437,.1644265,.0676316,2,0,1,
100691,.2624253,.21539,.8438175,3,0,0,
100692,.375606,.8632593,.2926576,3,0,0,
100693,.4282032,.898503,,1,1,1,-10000
100694,.1172431,.1644275,.2386804,1,1,0,1172.431
100695,.4395596,,.4350989,1,1,0,4395.596
100696,.1679404,,.3467872,3,1,0,1679.404
100697,.1878179,.5620528,,1,1,1,-10000
100698,.2482606,,.5671027,1,1,0,2482.605
100699,.153066,.1644238,.3573872,3,1,0,1530.66
100700,.1467555,.1644259,.1924706,2,0,0,
100701,.1030147,.094337,.0416596,1,0,0,
100702,.1830227,.1855101,.172786,3,0,0,
100703,.1170846,.1842797,.0578103,3,0,0,
100704,.186809,.1644217,.1648453,1,0,0,
100705,.1607049,.2670865,.1308179,1,0,0,
100706,.3713349,.7133053,.4324013,2,1,0,3713.349
100707,.2225858,,.4750593,1,1,0,2225.858
100708,.6184384,.370105,.7378697,2,0,1,
100709,.3116835,.6983172,.2106858,3,0,1,
100710,.2364422,,,3,1,0,2364.422
100711,.1589201,.256562,.1329143,1,0,0,
100712,.1156262,.1644261,.1654253,3,1,0,1156.262
100713,.1491977,.709642,.1854573,3,1,0,1491.977
100714,.2656308,.5344716,.2016152,2,0,0,
100715,.6253888,,.8326171,1,1,0,6253.888
100716,.1288467,.1855123,.1747404,2,1,0,1288.467
100717,.2270173,,.4344306,2,1,0,2270.173
100718,.1768124,.5405849,.8371818,3,1,0,1768.124
100719,.2841278,.213841,.1511964,3,0,0,
100720,.1852908,.202172,.1090658,1,0,0,
100721,.2441154,.5424561,.2300289,2,0,0,
100722,.2097198,.3907159,.2042618,3,0,1,
100723,.2992206,.200571,.1319803,2,0,0,
100724,.1226828,.1644263,.1080271,3,0,0,
100725,.1854712,,.6912408,3,1,0,1854.712
100726,.1665981,.177478,.3672759,2,0,0,
100727,.1316413,.1792674,.1868207,1,1,0,1316.413
100728,.2049148,.21569,.2732814,2,0,0,
100729,.1507057,.220243,.1242046,1,0,0,
100730,.1800873,.262799,.0720621,3,0,0,
100731,.3325916,.1855078,.1350692,1,0,0,
100732,.3157818,.8597965,.4092726,1,1,0,3157.818
100733,.2456708,,.2526659,1,1,0,2456.708
100734,.1389045,.185512,.0610251,3,0,0,
100735,.2054036,.1855119,.0374949,3,0,0,
100736,.3021013,,.6903765,2,1,0,3021.013
100737,.1677426,.1644226,,2,0,0,
100738,.2411534,,.4630867,3,1,0,2411.534
100739,.1975504,.1792677,.1874024,2,0,0,
100740,.1805403,.1721914,.154103,3,0,0,
100741,.1163586,.319842,.3157013,1,1,0,1163.586
100742,.2116552,,.4296373,1,1,0,2116.552
100743,.1980659,.13716,.4224944,1,0,0,
100744,.1721904,.170943,.0949136,1,0,0,
100745,.213332,.384109,.3791122,1,1,0,2133.32
100746,.1744861,.258456,.2109382,3,1,0,1744.861
100747,.1562403,.192983,.2196032,1,1,0,1562.403
100748,.1612694,.299027,.2037004,3,1,0,1612.694
100749,.5487662,,.8305942,1,1,1,-10000
100750,.1897426,.164423,,3,0,1,
100751,.2086173,.153233,.3756956,2,0,0,
100752,.1692813,.7921688,.1611779,3,0,0,
100753,.1928423,.17055,.2290511,3,0,1,
100754,.178736,.146047,.0610251,1,0,0,
100755,.1760036,.3907159,.8846716,2,1,0,1760.036
100756,.1596027,,.3647089,1,1,0,1596.027
100757,.1708551,.073996,.1090919,2,0,0,
100758,.1148089,.1644252,.201357,3,1,0,1148.089
100759,.1688453,.7620187,.1885762,3,0,1,
100760,.2878412,,.2490787,3,0,0,
100761,.1601911,.027284,.0425992,1,0,0,
100762,.3261109,.1721931,.34326,3,0,0,
100763,.2206429,.7818561,.4425014,2,1,1,-10000
100764,.2188847,.5842909,.1511816,2,0,0,
100765,.4255975,,.1653854,3,0,0,
100766,.3506849,.203405,.5756324,1,0,0,
100767,.5385769,.29697,.5971032,3,0,1,
100768,.3173568,,,3,1,0,3173.568
100769,.1491666,.152048,.3190833,3,1,0,1491.666
100770,.1806622,.229184,,3,1,0,1806.622
100771,.1459417,.190928,.1952453,2,1,0,1459.417
100772,.1039832,.1855132,.062428,2,0,0,
100773,.1606681,.4955517,.5240241,1,1,0,1606.681
100774,.1787465,.9843256,.1575525,1,0,0,
100775,.143808,.1722087,.1221736,2,0,0,
100776,.2115075,.221264,.1098127,3,0,0,
100777,.1294726,.087965,.2828228,1,0,0,
100778,.236284,.4281868,.1223506,1,0,0,
100779,.1545172,.25872,.0880938,1,0,0,
100780,.1549673,.6242031,.1841825,3,1,0,1549.673
100781,.2018883,.23251,.5242556,1,1,0,2018.883
100782,.1942664,.164421,.5386215,3,0,0,
100783,.5644153,.9087877,.6380604,2,1,0,5644.153
100784,.5873311,.794048,1,3,1,1,-10000
100785,.228885,.1855112,.1645943,3,0,0,
100786,.1803408,.5228152,.4714884,3,1,0,1803.407
100787,.644105,,.8970241,1,1,0,6441.05
100788,.147458,.2412817,.1420807,1,1,0,1474.58
100789,.3230492,.7458423,,1,1,0,3230.492
100790,.1471826,.1644256,.1492308,2,0,0,
100791,.2069227,.1644256,.3196758,2,0,0,
100792,.5040104,,,2,1,0,5040.104
100793,.1785421,.116227,.2475271,2,0,0,
100794,.1801396,.6487174,.2197,1,1,0,1801.396
100795,.2801349,.164424,.1415753,2,0,0,
100796,.2913034,.4390349,.0995987,1,0,0,
100797,.4043946,,.549216,2,1,0,4043.946
100798,.2101995,,.0422278,1,0,0,
100799,.1991114,.2412817,.1127566,3,0,0,
100800,.1227259,.1855129,.2008341,1,1,0,1227.259
100801,.1676713,.1856,.2963069,1,1,0,1676.713
100802,.1928376,.222637,.23844,2,1,0,1928.375
100803,.1841122,,.528574,3,1,0,1841.122
100804,.4066061,,.2549916,1,0,0,
100805,.1726975,.1644266,.1493856,1,0,0,
100806,.2027686,,.3661254,1,1,0,2027.686
100807,.5545875,,.5005081,1,0,0,
100808,.3243943,,.4981509,1,1,0,3243.943
100809,.416018,.30533,.0695846,3,0,0,
100810,.1927128,.227531,.5169576,2,1,0,1927.128
100811,.1761097,.233707,.2019125,3,1,0,1761.097
100812,.7178095,.321683,.7101306,2,0,0,
100813,.225533,,.365087,3,1,0,2255.33
100814,.1835533,.1855089,.3953108,2,0,0,
100815,.187815,.2025047,.2739683,3,1,0,1878.15
100816,.5606666,,,2,1,1,-10000
100817,.8247492,,,1,1,0,8247.492
100818,.1639476,.3907159,.3206889,3,1,0,1639.476
100819,.1899548,.4319025,.0765711,3,0,0,
100820,.2986952,.46621,.2796263,1,1,0,2986.952
100821,.1742913,.1528063,.2691016,1,0,1,
100822,.2181426,.142475,.1261111,2,0,0,
100823,.2113545,,.1925052,1,1,0,2113.545
100824,.1546427,.4796602,.0972511,3,0,0,
100825,.3138758,.135657,.3982155,2,0,1,
100826,.1455431,.1644251,.0940417,2,0,0,
100827,.2093044,.346472,.2497786,1,1,0,2093.044
100828,.2537573,.6140112,.1661272,3,0,0,
100829,.1521073,.285137,.3369196,3,1,0,1521.073
100830,.2760511,.214174,.2516407,3,0,0,
100831,.1615447,.304942,.2475271,1,1,0,1615.447
100832,.1034022,.178598,.0925862,3,0,0,
100833,.1839702,.310651,.2719808,2,1,1,-10000
100834,.1111866,.078927,.0435289,3,0,0,
100835,.1768687,.5398824,.3173748,2,1,0,1768.687
100836,.2462515,.406244,.7857844,3,1,0,2462.515
100837,.2258192,.481263,.6746292,1,1,1,-10000
100838,.1859234,.1855082,.1421754,2,0,0,
100839,.5254236,,.630613,3,1,0,5254.236
100840,.1109489,.1644246,.0791313,3,0,0,
100841,.2245246,.7352439,.2383495,3,0,0,
100842,.2717548,.317365,.7795634,1,1,0,2717.548
100843,.6570034,,.8036263,3,1,1,-10000
100844,.1917024,.2025188,.4396662,1,1,1,-10000
100845,.2449618,,.1670646,1,0,0,
100846,.3295462,.105619,.1051177,2,0,0,
100847,.2963854,.2025189,.3563369,2,0,0,
100848,.1597165,,.4642748,1,1,0,1597.165
100849,.2783685,.268055,.2359898,1,0,0,
100850,.2312682,.151589,.232545,1,0,1,
100851,.1628763,.180632,.1335762,3,0,1,
100852,.1790162,.239705,.1299572,3,0,0,
100853,.6402618,.323016,.8705276,2,0,0,
100854,.8426923,,.9373124,2,1,1,-10000
100855,.1430573,.2974027,.1497599,1,1,0,1430.573
100856,.3157064,.408579,.1211947,1,0,1,
100857,.2771777,.1644263,.140232,2,0,0,
100858,.3072592,.327665,.7611603,1,1,0,3072.592
100859,.2341974,.6451751,.3978456,1,1,0,2341.974
100860,.1899751,.1528108,.0976007,1,0,0,
100861,.2441784,,.0977055,2,0,0,
100862,.2146662,,.1667059,3,0,0,
100863,.1953666,,.3018317,1,1,0,1953.666
100864,.4174188,,.1714635,1,0,1,
100865,.2758843,,.1803513,3,0,0,
100866,.2107996,.202232,.1415753,3,0,0,
100867,.2132563,,.7551111,3,1,0,2132.563
100868,.1435346,.1644254,.210148,3,1,0,1435.346
100869,.5673615,,.9305965,2,1,0,5673.615
100870,.4204547,,.2295669,2,0,0,
100871,.3279779,,.2179231,2,0,0,
100872,.1078381,.1842797,.0995987,2,0,0,
100873,.18637,.148556,.1903424,1,0,0,
100874,.1128236,.228602,.1116187,3,0,0,
100875,.1912023,.342734,.2674692,1,1,0,1912.023
100876,.4196389,.293015,.2860355,1,0,0,
100877,.1235721,.4319025,.064243,2,0,0,
100878,.4351373,.282891,.1663941,1,0,0,
100879,.1543827,.1644264,.1033342,3,0,0,
100880,.1052838,.1644267,.0265101,2,0,0,
100881,.1211798,.2339533,.196459,3,1,0,1211.798
100882,.5799773,.62235,1,2,1,1,-10000
100883,.1368441,.189348,.1315977,1,1,0,1368.441
100884,.1316837,.1792672,.1206909,2,0,0,
100885,.1500444,.2412817,.1877002,2,1,0,1500.444
100886,.3463284,,.4251013,2,1,1,-10000
100887,.2139289,.228334,.2514459,3,1,1,-10000
100888,.1665501,.1855086,.2925102,1,1,0,1665.501
100889,.2211878,.320689,.500041,1,1,0,2211.878
100890,.5607182,,.5973489,1,1,0,5607.182
100891,.2176378,.1855092,.2764458,2,0,0,
100892,.1670502,.27991,.2892646,2,1,0,1670.502
100893,.1958204,,.1842243,2,0,0,
100894,.1890497,.219997,.8572353,1,1,0,1890.497
100895,.1398738,.672709,.2710004,2,1,0,1398.738
100896,.3008278,.134538,.5952871,2,0,1,
100897,.1104659,.5133972,.1089286,2,0,0,
100898,.109273,.1644262,.0459278,3,0,0,
100899,.3351451,,.2568127,3,0,0,
100900,.1906195,.306358,.1349248,3,0,0,
100901,.6708706,,1,1,1,0,6708.706
100902,.1260144,.4086941,.2392867,2,1,0,1260.144
100903,.2033921,.164585,.1285857,1,0,0,
100904,.2140487,.1792684,.1225393,1,0,0,
100905,.3169446,.164515,,1,0,0,
100906,.1378348,.1644261,.0907403,1,0,0,
100907,.2506723,.419949,,3,1,0,2506.723
100908,.2009831,,.2110194,2,1,0,2009.831
100909,.4728331,,.5323279,3,1,1,-10000
100910,.4015876,.341287,,2,0,0,
100911,.1819957,.24579,.082381,2,0,0,
100912,.4169924,,.2302615,1,0,0,
100913,.2971593,.184721,.4630867,2,0,0,
100914,.2491173,.386467,.7338108,3,1,1,-10000
100915,.2317634,,.1563967,1,0,1,
100916,.3115644,.2025236,.2336214,3,0,1,
100917,.1881433,.179267,.2551725,1,1,0,1881.433
100918,.1795232,,.1189819,1,0,1,
100919,.1517566,,.2266538,2,1,0,1517.566
100920,.1324459,.164427,.232545,3,1,0,1324.459
100921,.1969203,.4955824,.1957427,3,0,0,
100922,.1932131,.220828,.590327,2,1,0,1932.131
100923,.188837,,,3,1,0,1888.37
100924,.2023783,.225757,.2151513,1,1,0,2023.783
100925,.1404552,.1855109,.3574826,1,1,0,1404.552
100926,.1148089,.1758,.1707344,3,1,0,1148.089
100927,.4703179,,,2,1,0,4703.179
100928,.2774858,.316526,.4264507,3,1,0,2774.858
100929,.1592534,.172206,.1663673,3,0,1,
100930,.1378264,.2025198,.547052,2,1,0,1378.264
100931,.1501702,.3246424,.0298788,3,0,0,
100932,.2722915,.4875022,.1416565,2,0,0,
100933,.2117376,.6765859,.2962638,3,1,0,2117.376
100934,.303039,,.0943124,1,0,0,
100935,.3406143,.580937,.0684346,2,0,0,
100936,.3137607,.799012,.8708519,3,1,1,-10000
100937,.2356098,.220335,.1421318,1,0,1,
100938,.1592709,.156865,.0885454,1,0,0,
100939,.1797218,.1644263,.1160284,3,0,0,
100940,.3754027,,.4506648,3,1,0,3754.027
100941,.161147,.150191,.0395902,1,0,0,
100942,.1918312,.1855134,.1030936,1,0,0,
100943,.1399828,.2025224,.1676057,2,1,1,-10000
100944,.1941402,.164425,.4030415,2,0,0,
100945,.1687849,.159131,.1857819,3,0,1,
100946,.6575438,.315826,.6846955,3,0,0,
100947,.3079945,.5398824,.0875465,1,0,0,
100948,.1660752,,.4714884,1,1,0,1660.752
100949,.153904,.161706,.1415844,2,0,0,
100950,.2042092,,.2634194,1,1,0,2042.092
100951,.1813517,.3700552,.1275637,2,0,0,
100952,.3071528,.21822,.1980331,2,0,0,
100953,.1775716,.1644255,.1656711,2,0,1,
100954,.2286316,.175778,.1518396,1,0,1,
100955,.132614,.1644264,.0756714,2,0,0,
100956,.2562001,.142944,.2097548,1,0,0,
100957,.53811,,.3685308,3,0,0,
100958,.2320416,.20714,.1320675,3,0,0,
100959,.3208526,.5762939,.7372131,2,1,1,-10000
100960,.1679899,.1528089,.2291952,2,0,0,
100961,.1651153,.202907,.2409783,3,1,1,-10000
100962,.1285012,.1792696,.1286001,2,1,0,1285.012
100963,.1432804,.1404407,.0893004,2,0,0,
100964,.1927413,.161685,.4344306,3,0,1,
100965,.2441812,.329696,.2358039,2,0,0,
100966,.3396512,,.2838866,1,0,0,
100967,.1763842,.167457,.0867828,2,0,0,
100968,.1861027,.132528,.2588069,3,0,0,
100969,.487406,,.90359,1,1,0,4874.06
100970,.1649951,.301755,.2136994,1,1,1,-10000
100971,.3024701,.957173,,1,1,0,3024.701
100972,.0952968,.196468,.1842243,3,1,0,952.9677
100973,.2099787,.281435,.3606286,3,1,0,2099.787
100974,.1646709,.1792636,.1869602,3,1,0,1646.708
100975,.1527584,.1855105,.0902688,3,0,0,
100976,.1741071,.2025182,.2128325,3,1,0,1741.071
100977,.22605,,,3,1,0,2260.5
100978,.2426368,,.3014049,2,1,1,-10000
100979,.4235922,.31223,.3812099,1,0,1,
100980,.156907,.155746,.1963999,2,0,0,
100981,.1284274,.677676,.1403361,1,1,0,1284.274
100982,.5925638,.9989611,,1,1,0,5925.638
100983,.1867243,.1644273,,2,0,0,
100984,.1567437,.255904,.1734074,2,1,0,1567.437
100985,.5787765,,.4171359,3,0,0,
100986,.1726472,.1644244,.1470069,1,0,0,
100987,.1296733,.1875286,.0099771,3,0,0,
100988,.2504126,,.1386104,2,0,0,
100989,.1124707,.1644274,.0658064,2,0,0,
100990,.1468257,.6462548,.1704056,1,1,0,1468.257
100991,.237025,,.3157013,3,1,0,2370.25
100992,.2665895,.1644233,.1793302,3,0,0,
100993,.173981,.175132,.1534042,1,0,0,
100994,.1592297,.7774817,.1974342,3,1,0,1592.297
100995,.0987004,.135506,.041694,1,0,0,
100996,.2213918,.2025205,.4672016,3,0,0,
100997,.3347852,.100234,,3,0,0,
100998,.4073565,,,2,1,0,4073.565
100999,.2064867,,.2957724,2,1,0,2064.866
101000,.2461981,.6607,.1076501,2,0,0,
101001,.1901178,.206842,.3836,1,1,1,-10000
101002,.2266602,.32069,.175236,3,0,0,
101003,.2824895,.1644237,.1707457,2,0,0,
101004,.0944298,.062589,,3,0,0,
101005,.1389997,.1644264,.0233711,1,0,0,
101006,.2617179,,.1947498,1,0,0,
101007,.1433859,.30161,.1060939,3,0,0,
101008,.4266075,.620309,.1251688,1,0,0,
101009,.1833962,,.1448158,2,0,0,
101010,.8083613,,.6489413,1,0,0,
101011,.1894184,.1644258,.2416353,2,0,1,
101012,.1226828,.4101807,.3538984,2,1,0,1226.828
101013,.1787465,.319246,.1654253,2,0,0,
101014,.1259818,.102266,.1411261,1,0,0,
101015,.1478373,.222952,.0972511,1,0,0,
101016,.2417588,.349224,.0810981,2,0,1,
101017,.1582773,.164426,.2826533,2,0,0,
101018,.2526597,.9004362,.7551111,1,1,0,2526.597
101019,.2317861,,.2208751,1,1,1,-10000
101020,.5881413,.364501,.6247215,2,0,0,
101021,.1928913,.13405,.2727472,2,0,0,
101022,.1263773,.222365,.071682,3,0,0,
101023,.2923899,.367384,.4914571,1,1,0,2923.899
101024,.1307867,.4113485,.2892288,1,1,1,-10000
101025,.3312614,.135046,.2404375,1,0,0,
101026,.1807184,.1792667,.1885153,3,0,1,
101027,.1024531,.1792682,.0743859,3,0,0,
101028,.1373203,.1644244,.2355122,3,1,0,1373.203
101029,.3060594,.7590594,.4535082,1,1,0,3060.594
101030,.1779278,,.0791158,2,0,1,
101031,.1669943,.1644243,.3720135,1,1,0,1669.943
101032,.2077748,.1644243,.2445012,3,0,0,
101033,.1662707,.1644267,.1261111,2,0,0,
101034,.5917665,,.1924706,2,0,0,
101035,.2310963,.594069,,2,1,0,2310.963
101036,.4256735,.373693,.2060217,1,0,0,
101037,.1578035,.1722062,.1690942,1,1,1,-10000
101038,.1733604,.195517,,2,1,1,-10000
101039,.1949342,.239398,.370369,3,1,0,1949.342
101040,.3656743,.412952,.1263015,1,0,0,
101041,.1742932,.1644266,.154253,3,0,0,
101042,.1206951,.12972,.075936,2,0,0,
101043,.2842873,.252282,.6228324,1,0,1,
101044,.1263387,.089079,.232545,3,0,0,
101045,.3434217,.315942,,3,0,1,
101046,.2261513,,,2,1,0,2261.513
101047,.1095598,.5660094,.0529667,2,0,0,
101048,.2236995,,.3406983,2,1,0,2236.995
101049,.1952612,.1792638,.49729,3,0,0,
101050,.1307541,.164426,.1261111,2,0,0,
101051,.242569,.164424,.203389,2,0,0,
101052,.2163128,.268016,.8708519,2,1,0,2163.128
101053,.3408853,.6242031,.098539,1,0,0,
101054,.1422168,.1644272,.041694,1,0,0,
101055,.2833131,.1792645,.1855202,3,0,0,
101056,.2890982,.164422,.2842604,1,0,0,
101057,.1709573,.9437543,.1396341,3,0,1,
101058,.1680933,.1786228,.1360762,1,0,0,
101059,.0930962,.3611251,.4224944,2,1,0,930.9624
101060,.2197366,,.3647089,3,1,0,2197.366
101061,.1332171,.124425,.2087297,1,1,0,1332.171
101062,.3689904,.269613,.367091,1,0,1,
101063,.2759137,,.6426117,3,1,0,2759.137
101064,.3712758,.292075,.7025017,1,0,1,
101065,.1360361,,.3157013,2,1,0,1360.361
101066,.7059727,,.5031167,1,0,0,
101067,.2312814,.283809,.2435539,3,0,0,
